cust_email,first_name,last_name,passwd,street,city,state_province,country,zip_code,phone_number,passport_num,passport_expiration,passport_country,dob,ticket_id,purchase_date,seat_num,price,card_number,card_holder,card_type,card_expiration,cvv_code,flight_num,depart_time,depart_airport,depart_city,depart_state,depart_country,depart_zip_code,arrival_time,date,rating,comments,arrival_airport,arrival_city,arrival_state,arrival_country,arrival_zip_code,airline_name,airline_city,airline_state,airline_country,base_price,flight_status,plane_id,aircraft_age,capacity,type,description
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,191,2021-11-24 13:44:48,26A,440,5190512007151235,Ella Hill,Credit,2024-02-01,122,NH938,2021-11-26 8:48:01,CHS,Charleston,South Carolina,United States,29407,2021-12-01 14:51:32,2021-12-03 14:51:32,1,Amazing flight with exceptional staff and service.,GSP,Greenville-Spartanburg,South Carolina,United States,29651,Delta Air Lines,Atlanta,GA,USA,459,On time,368,8,260,Bombardier CRJ900,Composite-material
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,192,2021-08-15 8:34:21,26C,965,5190512007151235,Ella Hill,Credit,2024-02-01,122,EY681,2021-08-22 5:33:27,MEM,Memphis,Tennessee,United States,38116,2021-08-29 2:10:44,2021-09-08 2:10:44,1,Average flight with some minor issues.,AVL,Asheville,North Carolina,United States,28806,Southwest Airlines,Dallas,TX,USA,303,Delayed,2074,11,200,Bombardier CRJ200,twin-engine jetliner
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,193,2021-08-10 22:59:22,26E,721,5190512007151235,Ella Hill,Credit,2024-02-01,122,HU901,2021-08-14 8:20:14,TUL,Tulsa,Oklahoma,United States,74115,2021-08-21 10:23:51,2021-08-25 10:23:51,4,Terrible experience on this flight. Unhelpful staff and poor service.,CAK,Akron-Canton,Ohio,United States,44720,American Airlines,Fort Worth,TX,USA,366,On time,156,13,200,Boeing 767,Business jet with long range
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,194,2021-05-30 21:16:06,26F,557,5190512007151235,Ella Hill,Credit,2024-02-01,122,QF553,2021-06-03 17:08:16,TUS,Tucson,Arizona,United States,85756,2021-06-06 18:31:59,2021-06-13 18:31:59,4,Great flight experience with friendly and attentive staff.,DAY,Dayton,Ohio,United States,45377,JetBlue Airways,Long Island City,NY,USA,451,Delayed,684,6,140,Airbus A380,Long-range business jet
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,195,2021-05-08 23:33:00,26G,327,5190512007151235,Ella Hill,Credit,2024-02-01,122,UA234,2021-05-13 18:54:58,RNO,Reno,Nevada,United States,89502,2021-05-17 17:03:01,2021-06-11 17:03:01,4,Excellent flight experience with wonderful staff and service.,LEX,Lexington,Kentucky,United States,40510,United Airlines,Chicago,IL,USA,464,On time,7531,6,300,Gulfstream G650,Regional jet with narrow body
ella.hill@example.com,ella,hill,passwd18,4 Raven Road,Baisha,,China,232123,271-864-7965,KG2576432,8/7/2028,Indonesia,6/6/1953,196,2021-09-19 4:12:00,26H,882,5190512007151235,Ella Hill,Credit,2024-02-01,122,AC455,2021-09-23 7:14:27,PSP,Palm Springs,California,United States,92262,2021-09-26 15:53:18,2021-10-08 15:53:18,4,Poor flight experience with unhelpful staff and poor service.,FNT,Flint,Michigan,United States,48507,Allegiant Air,Las Vegas,NV,USA,310,On time,697,15,240,Bombardier Dash 8 Q400,Long-range business jet
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,197,2022-02-15 1:24:09,26J,953,5132854792191788,Liam Baker,Debit,2026-08-01,988,DL677,2022-02-19 16:11:02,GSO,Greensboro,North Carolina,United States,27409,2022-02-27 10:24:52,2022-03-29 10:24:52,4,Above average flight experience with friendly staff.,RIC,Richmond,Virginia,United States,23250,Delta Air Lines,Atlanta,GA,USA,364,Delayed,2491,4,380,McDonnell Douglas MD-11,Regional jet
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,198,2022-03-04 13:36:52,26K,248,5132854792191788,Liam Baker,Debit,2026-08-01,988,BA722,2022-03-05 21:22:59,GSP,Greenville-Spartanburg,South Carolina,United States,29651,2022-03-11 12:38:03,2022-04-01 12:38:03,3,"Decent flight, nothing stood out.",GRR,Grand Rapids,Michigan,United States,49512,Southwest Airlines,Dallas,TX,USA,266,On time,873,6,380,Boeing 767,Turboprop regional airliner
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,199,2022-01-11 8:03:46,31A,398,5132854792191788,Liam Baker,Debit,2026-08-01,988,LH115,2022-01-13 4:08:42,SAV,Savannah,Georgia,United States,31408,2022-01-19 8:22:09,2022-02-15 8:22:09,3,Amazing flight with exceptional staff and service.,ICT,Wichita,Kansas,United States,67209,American Airlines,Fort Worth,TX,USA,490,Delayed,1796,2,220,Airbus A380,Wide-body
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,200,2021-08-26 14:04:27,31C,612,5132854792191788,Liam Baker,Debit,2026-08-01,988,EK386,2021-08-31 3:39:17,AVL,Asheville,North Carolina,United States,28806,2021-09-04 12:34:45,2021-09-18 12:34:45,3,"Average flight, could have been better.",CID,Cedar Rapids,Iowa,United States,52404,JetBlue Airways,Long Island City,NY,USA,291,On time,8307,15,160,Sukhoi Superjet 100,narrow-body twin-engine jetliner
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,201,2021-05-12 12:46:22,31E,793,5132854792191788,Liam Baker,Debit,2026-08-01,988,AA525,2021-05-14 23:58:19,CAK,Akron-Canton,Ohio,United States,44720,2021-05-22 6:47:17,2021-05-23 6:47:17,3,Great flight experience with helpful staff.,TYS,Knoxville,Tennessee,United States,37737,Hawaiian Airlines,Honolulu,HI,USA,276,Delayed,6093,6,220,Beechcraft King Air,Medium-range
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,202,2021-11-20 22:42:01,31F,698,5132854792191788,Liam Baker,Debit,2026-08-01,988,KL879,2021-11-27 22:16:37,DAY,Dayton,Ohio,United States,45377,2021-12-02 16:56:00,2021-12-16 16:56:00,3,Terrible flight experience with rude and unhelpful staff.,ROA,Roanoke,Virginia,United States,24012,United Airlines,Chicago,IL,USA,360,On time,7519,1,280,Bombardier Dash 8 Q400,Regional jet
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,203,2021-05-17 16:33:35,31G,167,5132854792191788,Liam Baker,Debit,2026-08-01,988,CZ980,2021-05-25 8:53:31,ABE,Allentown,Pennsylvania,United States,18109,2021-05-26 17:01:02,2021-06-11 17:01:02,1,Excellent flight experience with great staff and service.,MKE,Milwaukee,Wisconsin,United States,92802,Allegiant Air,Las Vegas,NV,USA,465,Delayed,394,14,30,Boeing 747,Long-range
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,204,2021-10-25 6:12:03,31H,433,5132854792191788,Liam Baker,Debit,2026-08-01,988,AF324,2021-10-27 1:40:07,LEX,Lexington,Kentucky,United States,40510,2021-11-03 5:30:03,2021-11-21 5:30:03,1,"Decent flight, some minor issues but overall okay.",STL,St. Louis,Missouri,United States,95837,Delta Air Lines,Atlanta,GA,USA,364,On time,7628,3,120,Airbus A320,Short- to medium-range twin-engine jetliner
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,205,2021-08-30 20:34:08,31J,929,5132854792191788,Liam Baker,Debit,2026-08-01,988,TK591,2021-09-04 7:40:48,FNT,Flint,Michigan,United States,48507,2021-09-09 14:12:26,2021-09-18 14:12:26,1,Above average flight experience with friendly and attentive staff.,SDF,Louisville,Kentucky,United States,72202,Southwest Airlines,Dallas,TX,USA,319,Delayed,819,13,120,ATR 72,twin-engine jetliner
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,206,2021-12-16 7:02:32,31K,789,5132854792191788,Liam Baker,Debit,2026-08-01,988,QR908,2021-12-18 1:37:45,RIC,Richmond,Virginia,United States,23250,2021-12-19 13:24:33,2022-01-10 13:24:33,1,Amazing flight with fantastic staff and service.,ORF,Norfolk,Virginia,United States,38116,American Airlines,Fort Worth,TX,USA,235,On time,193,9,460,Embraer E190,twin-engine jetliner
liam.baker@example.com,liam,baker,passwd19,2 Talisman Terrace,Aurora,,Philippines,235232,545-871-6609,NE7770186,6/5/2026,Philippines,2/13/1952,207,2021-05-18 15:35:40,32A,672,5132854792191788,Liam Baker,Debit,2026-08-01,988,CX874,2021-05-21 12:18:51,GRR,Grand Rapids,Michigan,United States,49512,2021-05-25 9:35:46,2021-05-31 9:35:46,2,Terrible experience on this flight. Staff was rude and unhelpful.,GEG,Spokane,Washington,United States,84405,JetBlue Airways,Long Island City,NY,USA,201,Delayed,3951,3,460,Embraer E190,Single-aisle
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,208,2021-07-22 9:07:51,32C,227,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,KE136,2021-07-25 22:20:50,ICT,Wichita,Kansas,United States,67209,2021-08-02 3:38:30,2021-08-17 3:38:30,2,Excellent flight experience with exceptional staff.,BOI,Boise,Idaho,United States,29651,United Airlines,Chicago,IL,USA,268,Delayed,5069,9,320,Boeing 787,Twin-engine turboprop regional airliner
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,209,2021-05-26 21:17:50,32E,536,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,SQ450,2021-05-28 3:05:21,TYS,Knoxville,Tennessee,United States,37737,2021-05-30 8:07:23,2021-06-16 8:07:23,2,Great flight experience with helpful staff.,EUG,Eugene,Oregon,United States,31408,Allegiant Air,Las Vegas,NV,USA,353,On time,2395,12,420,Cessna Citation XLS,tri-jet
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,210,2021-04-28 6:39:37,32F,380,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,AY759,2021-05-05 8:54:26,CID,Cedar Rapids,Iowa,United States,52404,2021-05-11 16:15:29,2021-06-10 16:15:29,2,"Average flight, nothing special.",HNL,Honolulu,Hawaii,United States,28806,Delta Air Lines,Atlanta,GA,USA,484,Delayed,8127,17,400,Boeing 737,Twin-engine turboprop regional airliner
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,211,2021-09-05 14:33:43,32G,658,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,MU391,2021-09-12 17:13:40,ROA,Roanoke,Virginia,United States,24012,2021-09-16 7:47:15,2021-10-11 7:47:15,5,Excellent flight experience with great staff and service.,ANC,Anchorage,Alaska,United States,44306,Southwest Airlines,Dallas,TX,USA,402,On time,9745,12,30,Beechcraft King Air,Twin-engine turboprop regional airliner
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,212,2022-01-28 9:58:00,32H,165,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,KE135,2022-02-02 8:01:12,ABQ,Albuquerque,New Mexico,United States,87106,2022-02-09 7:27:55,2022-02-24 7:27:55,2,Great flight experience with fantastic staff and service.,TUL,Tulsa,Oklahoma,United States,74115,JetBlue Airways,Long Island City,NY,USA,221,On time,953,13,480,Airbus A330,Twin-engine turboprop regional airliner
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,213,2021-12-05 2:47:03,32J,761,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,SQ449,2021-12-12 11:53:46,SAT,San Antonio,Texas,United States,78216,2021-12-19 5:39:02,2022-01-12 5:39:02,1,Terrible flight experience with rude and unhelpful staff.,TUS,Tucson,Arizona,United States,85756,Hawaiian Airlines,Honolulu,HI,USA,412,Delayed,301,18,280,Boeing 737,Medium- to long-range twin-engine jetliner
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,214,2022-02-03 14:14:18,32K,282,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,AY758,2022-02-09 18:08:59,BHM,Birmingham,Alabama,United States,35212,2022-02-11 10:42:04,2022-02-12 10:42:04,1,"Decent flight, but could have been better.",PSP,Palm Springs,California,United States,92262,United Airlines,Chicago,IL,USA,443,On time,734,2,60,Bombardier CRJ900,twin-engine jetliner
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,215,2021-06-19 17:51:38,33A,993,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,MU390,2021-06-23 20:53:01,BUF,Buffalo,New York,United States,14225,2021-06-26 10:48:54,2021-07-21 10:48:54,1,Above average flight experience with helpful staff.,GSO,Greensboro,North Carolina,United States,27409,Allegiant Air,Las Vegas,NV,USA,303,Delayed,947,4,420,Embraer E190,Short-to-medium range regional jet
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,216,2021-11-24 13:44:48,34A,449,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,NH938,2021-11-26 8:48:01,CHS,Charleston,South Carolina,United States,29407,2021-12-01 14:51:32,2021-12-03 14:51:32,1,Amazing flight with exceptional staff and service.,GSP,Greenville-Spartanburg,South Carolina,United States,29651,Delta Air Lines,Atlanta,GA,USA,459,On time,368,8,260,Bombardier CRJ900,Composite-material
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,217,2021-08-15 8:34:21,35E,883,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,EY681,2021-08-22 5:33:27,MEM,Memphis,Tennessee,United States,38116,2021-08-29 2:10:44,2021-09-08 2:10:44,1,Average flight with some minor issues.,AVL,Asheville,North Carolina,United States,28806,Southwest Airlines,Dallas,TX,USA,303,Delayed,2074,11,200,Bombardier CRJ200,twin-engine jetliner
sophia.gonzalez@example.com,sophia,gonzalez,passwd20,4663 Claremont Road,Liushi,,China,976221,840-376-7669,EN3226281,2/14/2029,Russia,2/28/1960,218,2021-08-10 22:59:22,29M,534,4539431108087335,Sophia Gonzalez,Debit,2027-08-19,109,HU901,2021-08-14 8:20:14,TUL,Tulsa,Oklahoma,United States,74115,2021-08-21 10:23:51,2021-08-25 10:23:51,4,Terrible experience on this flight. Unhelpful staff and poor service.,CAK,Akron-Canton,Ohio,United States,44720,American Airlines,Fort Worth,TX,USA,366,On time,156,13,200,Boeing 767,Business jet with long range
